t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,iv,preiv,delta,gamma,theta,vega,rho,volume,openinterest,start_date_forward_price,option_id,comment
2008-10-22 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,4.1,3.55,4.25,4.25,3.5,3.8249998,0.267504,0.267504,0.234006,0.009153,-0.007743,0.383866,0.347765,427,8618,134.99,,
2008-10-23 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,3.45,2.96,,,,3.205,0.260731,0.260731,0.20484,0.008599,-0.007046,0.359723,0.311739,0,5486,134.99,,
2008-10-23 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,4.25,3.8,3.9,3.9,3.5,4.025,0.26677,0.26677,0.241017,0.009247,-0.007968,0.390978,0.387358,187,8487,134.99,,
2008-10-24 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,4.0,2.53,3.28,3.28,3.28,3.2649999,0.290378,0.290378,0.202352,0.008107,-0.00721,0.337641,0.285178,5,5486,134.99,,
2008-10-24 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,4.8,3.3,4.15,4.3,3.75,4.05,0.297337,0.297337,0.235905,0.008672,-0.008112,0.373544,0.350966,7,8602,134.99,,
2008-10-27 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,3.25,2.55,3.25,3.35,3.25,2.9,0.297418,0.297418,0.186894,0.007853,-0.006768,0.308954,0.252508,21,5486,134.99,,
2008-10-27 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,3.95,3.15,4.0,4.0,4.0,3.5500002,0.302742,0.302742,0.217439,0.008446,-0.007573,0.338264,0.290005,20,8603,134.99,,
2008-10-28 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,5.05,4.35,3.5,4.4,3.5,4.7,0.287553,0.287553,0.255908,0.008653,-0.009014,0.415937,0.383424,28,5495,134.99,,
2008-10-28 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,5.85,5.25,3.95,4.95,3.95,5.55,0.290682,0.290682,0.289228,0.009097,-0.009741,0.442014,0.428253,145,8623,134.99,,
2008-10-29 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,5.45,4.05,4.66,5.25,4.66,4.75,0.293601,0.293601,0.256282,0.008553,-0.00909,0.412774,0.378831,40,5494,134.99,,
2008-10-29 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,6.35,5.1,5.5,6.4,5.5,5.725,0.299794,0.299794,0.292447,0.008941,-0.009952,0.440593,0.425779,230,8643,134.99,,
2008-10-30 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,6.1,5.35,5.15,5.5,5.0,5.725,0.295484,0.295484,0.287109,0.00868,-0.01014,0.452564,0.434993,17,5495,134.99,,
2008-10-30 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,7.05,6.45,6.25,6.5,6.25,6.75,0.300091,0.300091,0.322593,0.009001,-0.010905,0.476637,0.481977,25,8464,134.99,,
2008-10-31 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,6.25,5.7,5.2,6.2,5.2,5.975,0.298419,0.298419,0.293716,0.008642,-0.010378,0.459762,0.445205,36,5493,134.99,,
2008-10-31 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,7.4,6.85,6.65,7.35,6.65,7.125,0.305155,0.305155,0.331364,0.008903,-0.011231,0.484338,0.494083,210,8459,134.99,,
2008-11-03 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,5.95,5.65,,,,5.8,0.293309,0.293309,0.289841,0.008729,-0.010221,0.457428,0.441379,0,5503,134.99,,
2008-11-03 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,7.15,6.8,7.35,7.35,7.15,6.9750004,0.300641,0.300641,0.328652,0.008997,-0.011119,0.483275,0.492023,11,8521,134.99,,
2008-11-04 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,6.65,6.15,5.95,5.95,5.9,6.4,0.285432,0.285432,0.308692,0.008944,-0.010727,0.483375,0.516346,20,5503,134.99,,
2008-11-04 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,7.9,7.45,7.15,7.5,7.1,7.675,0.292631,0.292631,0.348879,0.00917,-0.011617,0.504874,0.57209,92,8531,134.99,,
2008-11-05 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,5.25,4.9,,,,5.075,0.283051,0.283051,0.269618,0.008833,-0.00947,0.436657,0.411056,0,5520,134.99,,
2008-11-05 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,6.35,5.9,7.0,7.0,6.6,6.125,0.28895,0.28895,0.306817,0.009226,-0.010355,0.463702,0.489543,18,8532,134.99,,
